ad_id,parent_url
1472075,https://www.hgtv.com/shows/brother-vs-brother/articles/property-bros-face-off-in-la-in-new-season-of-brother-vs-brother
1461765,https://www.cutestat.com/
1476490,https://www.ocregister.com/2020/07/30/car-racing-in-santa-ana-street-strikes-passing-truck-killing-driver/
1476603,https://www.timesunion.com/living/article/Bethlehem-grad-writes-book-on-immigrants-policy-15436255.php
1462575,https://bdnews24.com/business/2020/07/30/pandemic-forced-customers-to-shop-online.-now-complaints-are-piling-up
1477944,https://www.bobvila.com/articles/best-mini-fridge/
1475331,https://akhbarelyom.com/
1463290,https://dailycaller.com/
1471553,https://hubpages.com/literature/Do-You-Really-Need-to-Write-a-Memoir-or-Biography
1461270,https://www.cincinnati.com/
1466379,https://finviz.com/
1464504,https://www.artofmanliness.com/
1464793,https://www.cleveland.com/
1474920,https://www.adweek.com/
1477576,https://www.sporcle.com/games/lolshortee/landmarks-usa-ii
1464751,https://www.foxbusiness.com/technology/when-apple-release-iphone-12
1470185,https://www.nj.com/
1471216,https://slate.com/technology/gizmos
1475803,https://www.law.com/?slreturn=20200631192015
1462834,https://www.printfriendly.com/
1463810,https://thehackernews.com/p/submit-news.html
1478327,https://www.speedtest.net/
1479291,https://ktla.com/
1466870,https://www.oregonlive.com/
1470355,https://www.statesman.com/news/20200731/nicole-conley-powerful-austin-isd-official-calls-it-quits
1462792,https://bgr.com/2020/07/30/coronavirus-prevention-should-i-wear-gloves-covid-19/
1463103,https://www.slideserve.com/DotcomGains/18-useful-internet-marketing-statistics-that-you-can-t-ignore
1464747,https://www.foxbusiness.com/technology/when-apple-release-iphone-12
1468866,https://www.lexico.com/
1463536,https://www.theknot.com/registry/couplesearch
1479808,https://www.indystar.com/
1480771,https://www.courant.com/
1476227,https://www.webmd.com/
1479228,https://www.geeksforgeeks.org/
1462933,https://www.housebeautiful.com/entertaining/table-decor/
1467041,https://linux.org/
1463063,https://betanews.com/2016/09/15/microsoft-most-open-source-contributors-github/
1477968,https://www.wowhead.com/guides/tauren-character-customization-options-shadowlands
1477037,https://io9.gizmodo.com/
1468503,https://www.courier-journal.com/story/sports/college/louisville/2020/07/30/ncaa-football-questions-remain-after-sec-schedule-release/5544617002/
1462849,https://www.11alive.com/
1470231,https://www.alternet.org/2020/07/my-flag-has-50-stars-black-woman-tells-beachgoers-displaying-confederate-flag/
1471520,https://www.al.com/sports/
1465725,https://www.thedailybeast.com/trump-goes-into-hyperdrive-to-delegitimize-the-electionhes-terrified-of-losing?ref=scroll
1470203,https://www.kizlarsoruyor.com/tatil-seyahat/q14380373-bayrami-tatilde-mi-yoksa-evde-mi-geciyorsunuz
1461798,https://oklahoman.com/sports/golf
1463782,https://www.newsday.com/
1466945,https://patch.com/illinois/joliet/lionel-richie-joliets-next-city-manager-lets-make-it-happen
1476838,https://www.desmoinesregister.com/business/
1468254,https://www.deseret.com/opinion/2020/7/31/21348610/germany-troop-withdrawal-trump-merkel-eu-relations
1467433,https://interestingengineering.com/video/how-to-make-your-own-led-work-light
1466632,https://www.barrons.com/
1476883,https://www.nfl.com/
1472003,https://www.acpjournals.org/journal/aim
1476943,https://www.akc.org/dog-breed-selector/
1469144,https://www.verywellfamily.com/getting-pregnant-during-covid-19-4802450
1479136,https://www.metrolyrics.com/yaya-lyrics-6ix9ine.html
1475019,https://beforeitsnews.com/survival/2020/07/boker-magnum-lil-friend-micro-neck-knife-2-2758153.html
1475257,https://akhbarelyom.com/
1467537,https://www.bet.com/
1480728,https://www.food.com/recipe/ultimate-fruit-tray-540619#activity-feed
1467681,https://www.nydailynews.com/news/national/ny-teddy-bear-returned-vancouver-woman-ryan-reynolds-20200731-yguoje2ymbdhrd4ylkpgor5o6a-story.html#nt=oft-Single%20Chain~Feed-Driven%20Flex%20Feature~snyde-chain~snyde-stories~~5~yes-art~automated~curatedpage
1476238,https://armorgames.com/
1474636,https://abcnews.go.com/GMA/Culture/marvelous-mrs-maisel-star-vows-stop-deleting-asian/story?id=72100785
1461709,https://threatpost.com/
1479939,https://gizmodo.com/c/field-guide
1462827,https://www.11alive.com/
1476876,https://www.nfl.com/
1465916,https://www.nytimes.com/section/opinion/letters
1474796,https://www.buzznet.com/2020/04/prince-harry-and-meghan-markles-cutest-moments/?view-all
1465577,https://www.sfgate.com/news/article/Fauci-back-on-Capitol-Hill-as-virus-surge-drives-15447981.php
1475601,https://www.surfline.com/surf-news/in-an-alternate-reality-olympic-surfing-would-run-this-week/92303
1464649,http://www.businessdictionary.com/
1465132,https://abc15.com/weather/alerts
1476889,https://www.healthaffairs.org/
1468598,https://www.snapdeal.com/product/intex-in7dd01-black-3g-wifi/670290272378
